UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
;JUNTOS0461;03-06-2020 23:59:59;10;true
;JUNTOS0462;03-06-2020 23:59:59;10;true
;JUNTOS0463;03-06-2020 23:59:59;10;true
;JUNTOS0464;03-06-2020 23:59:59;10;true
;JUNTOS0465;03-06-2020 23:59:59;10;true
;JUNTOS0466;03-06-2020 23:59:59;10;true
;JUNTOS0467;03-06-2020 23:59:59;10;true
;JUNTOS0468;03-06-2020 23:59:59;10;true
;JUNTOS0469;03-06-2020 23:59:59;10;true
;JUNTOS0470;03-06-2020 23:59:59;10;true
;JUNTOS0471;03-06-2020 23:59:59;10;true
;JUNTOS0472;03-06-2020 23:59:59;10;true
;JUNTOS0473;03-06-2020 23:59:59;10;true
;JUNTOS0474;03-06-2020 23:59:59;10;true
;JUNTOS0475;03-06-2020 23:59:59;10;true
;JUNTOS0476;03-06-2020 23:59:59;10;true
;JUNTOS0477;03-06-2020 23:59:59;10;true
;JUNTOS0478;03-06-2020 23:59:59;10;true
;JUNTOS0479;03-06-2020 23:59:59;10;true
;JUNTOS0480;03-06-2020 23:59:59;10;true
;JUNTOS0481;03-06-2020 23:59:59;10;true
;JUNTOS0482;03-06-2020 23:59:59;10;true
;JUNTOS0483;03-06-2020 23:59:59;10;true
;JUNTOS0484;03-06-2020 23:59:59;10;true
;JUNTOS0485;03-06-2020 23:59:59;10;true
;JUNTOS0486;03-06-2020 23:59:59;10;true
;JUNTOS0487;03-06-2020 23:59:59;10;true
;JUNTOS0488;03-06-2020 23:59:59;10;true
;JUNTOS0489;03-06-2020 23:59:59;10;true
;JUNTOS0490;03-06-2020 23:59:59;10;true
;JUNTOS0491;03-06-2020 23:59:59;10;true
;JUNTOS0492;03-06-2020 23:59:59;10;true
;JUNTOS0493;03-06-2020 23:59:59;10;true
;JUNTOS0494;03-06-2020 23:59:59;10;true
;JUNTOS0495;03-06-2020 23:59:59;10;true
;JUNTOS0496;03-06-2020 23:59:59;10;true
;JUNTOS0497;03-06-2020 23:59:59;10;true
;JUNTOS0498;03-06-2020 23:59:59;10;true
;JUNTOS0499;03-06-2020 23:59:59;10;true
;JUNTOS0500;03-06-2020 23:59:59;10;true
;JUNTOS0501;03-06-2020 23:59:59;10;true
;JUNTOS0502;03-06-2020 23:59:59;10;true
