UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; VM12143-1 ;03-06-2020 23:59:59;10;true
; VM12143-2 ;03-06-2020 23:59:59;10;true
; VM12143-3 ;03-06-2020 23:59:59;10;true
; VM12143-4 ;03-06-2020 23:59:59;10;true
; VM12143-5 ;03-06-2020 23:59:59;10;true
; VM121698-1 ;03-06-2020 23:59:59;10;true
; VM121698-2 ;03-06-2020 23:59:59;10;true
; VM121698-3 ;03-06-2020 23:59:59;10;true
; VM121698-4 ;03-06-2020 23:59:59;10;true
; VM121698-5 ;03-06-2020 23:59:59;10;true
; VM12220-1 ;03-06-2020 23:59:59;10;true
; VM12220-2 ;03-06-2020 23:59:59;10;true
; VM12220-3 ;03-06-2020 23:59:59;10;true
; VM12220-4 ;03-06-2020 23:59:59;10;true
; VM12220-5 ;03-06-2020 23:59:59;10;true
; VM122798-1 ;03-06-2020 23:59:59;10;true
; VM122798-2 ;03-06-2020 23:59:59;10;true
; VM122798-3 ;03-06-2020 23:59:59;10;true
; VM122798-4 ;03-06-2020 23:59:59;10;true
; VM122798-5 ;03-06-2020 23:59:59;10;true
; VM12295-1 ;03-06-2020 23:59:59;10;true
; VM12295-2 ;03-06-2020 23:59:59;10;true
; VM12295-3 ;03-06-2020 23:59:59;10;true
; VM12295-4 ;03-06-2020 23:59:59;10;true
; VM12295-5 ;03-06-2020 23:59:59;10;true
; VM12310-1 ;03-06-2020 23:59:59;10;true
; VM12310-2 ;03-06-2020 23:59:59;10;true
; VM12310-3 ;03-06-2020 23:59:59;10;true
; VM12310-4 ;03-06-2020 23:59:59;10;true
; VM12310-5 ;03-06-2020 23:59:59;10;true
; VM12325-1 ;03-06-2020 23:59:59;10;true
; VM12325-2 ;03-06-2020 23:59:59;10;true
; VM12325-3 ;03-06-2020 23:59:59;10;true
; VM12325-4 ;03-06-2020 23:59:59;10;true
; VM12325-5 ;03-06-2020 23:59:59;10;true
; VM12326-1 ;03-06-2020 23:59:59;10;true
; VM12326-2 ;03-06-2020 23:59:59;10;true
; VM12326-3 ;03-06-2020 23:59:59;10;true
; VM12326-4 ;03-06-2020 23:59:59;10;true
; VM12326-5 ;03-06-2020 23:59:59;10;true
; VM123418-1 ;03-06-2020 23:59:59;10;true
; VM123418-2 ;03-06-2020 23:59:59;10;true
; VM123418-3 ;03-06-2020 23:59:59;10;true
; VM123418-4 ;03-06-2020 23:59:59;10;true
; VM123418-5 ;03-06-2020 23:59:59;10;true
; VM123499-1 ;03-06-2020 23:59:59;10;true
; VM123499-2 ;03-06-2020 23:59:59;10;true
; VM123499-3 ;03-06-2020 23:59:59;10;true
