UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; EM186302-4 ;03-06-2020 23:59:59;10;true
; EM186302-5 ;03-06-2020 23:59:59;10;true
; EM186304-1 ;03-06-2020 23:59:59;10;true
; EM186304-2 ;03-06-2020 23:59:59;10;true
; EM186304-3 ;03-06-2020 23:59:59;10;true
; EM186304-4 ;03-06-2020 23:59:59;10;true
; EM186304-5 ;03-06-2020 23:59:59;10;true
; EM186322-1 ;03-06-2020 23:59:59;10;true
; EM186322-2 ;03-06-2020 23:59:59;10;true
; EM186322-3 ;03-06-2020 23:59:59;10;true
; EM186322-4 ;03-06-2020 23:59:59;10;true
; EM186322-5 ;03-06-2020 23:59:59;10;true
; EM186342-1 ;03-06-2020 23:59:59;10;true
; EM186342-2 ;03-06-2020 23:59:59;10;true
; EM186342-3 ;03-06-2020 23:59:59;10;true
; EM186342-4 ;03-06-2020 23:59:59;10;true
; EM186342-5 ;03-06-2020 23:59:59;10;true
; EM186443-1 ;03-06-2020 23:59:59;10;true
; EM186443-2 ;03-06-2020 23:59:59;10;true
; EM186443-3 ;03-06-2020 23:59:59;10;true
; EM186443-4 ;03-06-2020 23:59:59;10;true
; EM186443-5 ;03-06-2020 23:59:59;10;true
; EM18682-1 ;03-06-2020 23:59:59;10;true
; EM18682-2 ;03-06-2020 23:59:59;10;true
; EM18682-3 ;03-06-2020 23:59:59;10;true
; EM18682-4 ;03-06-2020 23:59:59;10;true
; EM18682-5 ;03-06-2020 23:59:59;10;true
; EM18683-1 ;03-06-2020 23:59:59;10;true
; EM18683-2 ;03-06-2020 23:59:59;10;true
; EM18683-3 ;03-06-2020 23:59:59;10;true
; EM18683-4 ;03-06-2020 23:59:59;10;true
; EM18683-5 ;03-06-2020 23:59:59;10;true
; EM186983-1 ;03-06-2020 23:59:59;10;true
; EM186983-2 ;03-06-2020 23:59:59;10;true
; EM186983-3 ;03-06-2020 23:59:59;10;true
; EM186983-4 ;03-06-2020 23:59:59;10;true
; EM186983-5 ;03-06-2020 23:59:59;10;true
; EM187143-1 ;03-06-2020 23:59:59;10;true
; EM187143-2 ;03-06-2020 23:59:59;10;true
; EM187143-3 ;03-06-2020 23:59:59;10;true
; EM187143-4 ;03-06-2020 23:59:59;10;true
; EM187143-5 ;03-06-2020 23:59:59;10;true
; EM187223-1 ;03-06-2020 23:59:59;10;true
; EM187223-2 ;03-06-2020 23:59:59;10;true
; EM187223-3 ;03-06-2020 23:59:59;10;true
; EM187223-4 ;03-06-2020 23:59:59;10;true
; EM187223-5 ;03-06-2020 23:59:59;10;true
; EM187224-1 ;03-06-2020 23:59:59;10;true
; EM187224-2 ;03-06-2020 23:59:59;10;true
; EM187224-3 ;03-06-2020 23:59:59;10;true
; EM187224-4 ;03-06-2020 23:59:59;10;true
; EM187224-5 ;03-06-2020 23:59:59;10;true
; EM187263-1 ;03-06-2020 23:59:59;10;true
; EM187263-2 ;03-06-2020 23:59:59;10;true
; EM187263-3 ;03-06-2020 23:59:59;10;true
; EM187263-4 ;03-06-2020 23:59:59;10;true
; EM187263-5 ;03-06-2020 23:59:59;10;true
; EM187283-1 ;03-06-2020 23:59:59;10;true
; EM187283-2 ;03-06-2020 23:59:59;10;true
; EM187283-3 ;03-06-2020 23:59:59;10;true
; EM187283-4 ;03-06-2020 23:59:59;10;true
; EM187283-5 ;03-06-2020 23:59:59;10;true
; EM18739-1 ;03-06-2020 23:59:59;10;true
; EM18739-2 ;03-06-2020 23:59:59;10;true
; EM18739-3 ;03-06-2020 23:59:59;10;true
; EM18739-4 ;03-06-2020 23:59:59;10;true
; EM18739-5 ;03-06-2020 23:59:59;10;true
; EM18750-1 ;03-06-2020 23:59:59;10;true
; EM18750-2 ;03-06-2020 23:59:59;10;true
; EM18750-3 ;03-06-2020 23:59:59;10;true
; EM18750-4 ;03-06-2020 23:59:59;10;true
; EM18750-5 ;03-06-2020 23:59:59;10;true
; EM18759-1 ;03-06-2020 23:59:59;10;true
; EM18759-2 ;03-06-2020 23:59:59;10;true
; EM18759-3 ;03-06-2020 23:59:59;10;true
; EM18759-4 ;03-06-2020 23:59:59;10;true
; EM18759-5 ;03-06-2020 23:59:59;10;true
; EM18761-1 ;03-06-2020 23:59:59;10;true
; EM18761-2 ;03-06-2020 23:59:59;10;true
; EM18761-3 ;03-06-2020 23:59:59;10;true
; EM18761-4 ;03-06-2020 23:59:59;10;true
; EM18761-5 ;03-06-2020 23:59:59;10;true
; EM18769-1 ;03-06-2020 23:59:59;10;true
; EM18769-2 ;03-06-2020 23:59:59;10;true
; EM18769-3 ;03-06-2020 23:59:59;10;true
; EM18769-4 ;03-06-2020 23:59:59;10;true
; EM18769-5 ;03-06-2020 23:59:59;10;true
; EM187823-1 ;03-06-2020 23:59:59;10;true
; EM187823-2 ;03-06-2020 23:59:59;10;true
; EM187823-3 ;03-06-2020 23:59:59;10;true
; EM187823-4 ;03-06-2020 23:59:59;10;true
; EM187823-5 ;03-06-2020 23:59:59;10;true
; EM18787-1 ;03-06-2020 23:59:59;10;true
; EM18787-2 ;03-06-2020 23:59:59;10;true
; EM18787-3 ;03-06-2020 23:59:59;10;true
; EM18787-4 ;03-06-2020 23:59:59;10;true
; EM18787-5 ;03-06-2020 23:59:59;10;true
; EM18798-1 ;03-06-2020 23:59:59;10;true
; EM18798-2 ;03-06-2020 23:59:59;10;true
; EM18798-3 ;03-06-2020 23:59:59;10;true
; EM18798-4 ;03-06-2020 23:59:59;10;true
; EM18798-5 ;03-06-2020 23:59:59;10;true
; EM188103-1 ;03-06-2020 23:59:59;10;true
; EM188103-2 ;03-06-2020 23:59:59;10;true
; EM188103-3 ;03-06-2020 23:59:59;10;true
; EM188103-4 ;03-06-2020 23:59:59;10;true
; EM188103-5 ;03-06-2020 23:59:59;10;true
; EM188345-1 ;03-06-2020 23:59:59;10;true
; EM188345-2 ;03-06-2020 23:59:59;10;true
; EM188345-3 ;03-06-2020 23:59:59;10;true
; EM188345-4 ;03-06-2020 23:59:59;10;true
; EM188345-5 ;03-06-2020 23:59:59;10;true
; EM18841-1 ;03-06-2020 23:59:59;10;true
; EM18841-2 ;03-06-2020 23:59:59;10;true
; EM18841-3 ;03-06-2020 23:59:59;10;true
; EM18841-4 ;03-06-2020 23:59:59;10;true
; EM18841-5 ;03-06-2020 23:59:59;10;true
; EM188443-1 ;03-06-2020 23:59:59;10;true
; EM188443-2 ;03-06-2020 23:59:59;10;true
; EM188443-3 ;03-06-2020 23:59:59;10;true
; EM188443-4 ;03-06-2020 23:59:59;10;true
; EM188443-5 ;03-06-2020 23:59:59;10;true
; EM18879-1 ;03-06-2020 23:59:59;10;true
; EM18879-2 ;03-06-2020 23:59:59;10;true
; EM18879-3 ;03-06-2020 23:59:59;10;true
; EM18879-4 ;03-06-2020 23:59:59;10;true
; EM18879-5 ;03-06-2020 23:59:59;10;true
; EM188864-1 ;03-06-2020 23:59:59;10;true
; EM188864-2 ;03-06-2020 23:59:59;10;true
; EM188864-3 ;03-06-2020 23:59:59;10;true
; EM188864-4 ;03-06-2020 23:59:59;10;true
; EM188864-5 ;03-06-2020 23:59:59;10;true
; EM18888-1 ;03-06-2020 23:59:59;10;true
; EM18888-2 ;03-06-2020 23:59:59;10;true
; EM18888-3 ;03-06-2020 23:59:59;10;true
; EM18888-4 ;03-06-2020 23:59:59;10;true
; EM18888-5 ;03-06-2020 23:59:59;10;true
; EM188885-1 ;03-06-2020 23:59:59;10;true
; EM188885-2 ;03-06-2020 23:59:59;10;true
; EM188885-3 ;03-06-2020 23:59:59;10;true
; EM188885-4 ;03-06-2020 23:59:59;10;true
; EM188885-5 ;03-06-2020 23:59:59;10;true
; EM18896-1 ;03-06-2020 23:59:59;10;true
; EM18896-2 ;03-06-2020 23:59:59;10;true
; EM18896-3 ;03-06-2020 23:59:59;10;true
; EM18896-4 ;03-06-2020 23:59:59;10;true
; EM18896-5 ;03-06-2020 23:59:59;10;true
; EM189143-1 ;03-06-2020 23:59:59;10;true
; EM189143-2 ;03-06-2020 23:59:59;10;true
; EM189143-3 ;03-06-2020 23:59:59;10;true
; EM189143-4 ;03-06-2020 23:59:59;10;true
; EM189143-5 ;03-06-2020 23:59:59;10;true
; EM189164-1 ;03-06-2020 23:59:59;10;true
; EM189164-2 ;03-06-2020 23:59:59;10;true
; EM189164-3 ;03-06-2020 23:59:59;10;true
; EM189164-4 ;03-06-2020 23:59:59;10;true
; EM189164-5 ;03-06-2020 23:59:59;10;true
; EM18924-1 ;03-06-2020 23:59:59;10;true
; EM18924-2 ;03-06-2020 23:59:59;10;true
; EM18924-3 ;03-06-2020 23:59:59;10;true
; EM18924-4 ;03-06-2020 23:59:59;10;true
; EM18924-5 ;03-06-2020 23:59:59;10;true
; EM189363-1 ;03-06-2020 23:59:59;10;true
; EM189363-2 ;03-06-2020 23:59:59;10;true
; EM189363-3 ;03-06-2020 23:59:59;10;true
; EM189363-4 ;03-06-2020 23:59:59;10;true
; EM189363-5 ;03-06-2020 23:59:59;10;true
; EM18952-1 ;03-06-2020 23:59:59;10;true
; EM18952-2 ;03-06-2020 23:59:59;10;true
; EM18952-3 ;03-06-2020 23:59:59;10;true
; EM18952-4 ;03-06-2020 23:59:59;10;true
; EM18952-5 ;03-06-2020 23:59:59;10;true
; EM18960-1 ;03-06-2020 23:59:59;10;true
; EM18960-2 ;03-06-2020 23:59:59;10;true
; EM18960-3 ;03-06-2020 23:59:59;10;true
; EM18960-4 ;03-06-2020 23:59:59;10;true
; EM18960-5 ;03-06-2020 23:59:59;10;true
; EM190563-1 ;03-06-2020 23:59:59;10;true
; EM190563-2 ;03-06-2020 23:59:59;10;true
; EM190563-3 ;03-06-2020 23:59:59;10;true
; EM190563-4 ;03-06-2020 23:59:59;10;true
; EM190563-5 ;03-06-2020 23:59:59;10;true
; EM19099-1 ;03-06-2020 23:59:59;10;true
; EM19099-2 ;03-06-2020 23:59:59;10;true
; EM19099-3 ;03-06-2020 23:59:59;10;true
; EM19099-4 ;03-06-2020 23:59:59;10;true
; EM19099-5 ;03-06-2020 23:59:59;10;true
; EM19129-1 ;03-06-2020 23:59:59;10;true
; EM19129-2 ;03-06-2020 23:59:59;10;true
; EM19129-3 ;03-06-2020 23:59:59;10;true
; EM19129-4 ;03-06-2020 23:59:59;10;true
; EM19129-5 ;03-06-2020 23:59:59;10;true
; EM191303-1 ;03-06-2020 23:59:59;10;true
; EM191303-2 ;03-06-2020 23:59:59;10;true
; EM191303-3 ;03-06-2020 23:59:59;10;true
; EM191303-4 ;03-06-2020 23:59:59;10;true
; EM191303-5 ;03-06-2020 23:59:59;10;true
; EM191583-1 ;03-06-2020 23:59:59;10;true
; EM191583-2 ;03-06-2020 23:59:59;10;true
; EM191583-3 ;03-06-2020 23:59:59;10;true
; EM191583-4 ;03-06-2020 23:59:59;10;true
; EM191583-5 ;03-06-2020 23:59:59;10;true
; EM191864-1 ;03-06-2020 23:59:59;10;true
; EM191864-2 ;03-06-2020 23:59:59;10;true
; EM191864-3 ;03-06-2020 23:59:59;10;true
; EM191864-4 ;03-06-2020 23:59:59;10;true
; EM191864-5 ;03-06-2020 23:59:59;10;true
; EM19212-1 ;03-06-2020 23:59:59;10;true
; EM19212-2 ;03-06-2020 23:59:59;10;true
; EM19212-3 ;03-06-2020 23:59:59;10;true
; EM19212-4 ;03-06-2020 23:59:59;10;true
; EM19212-5 ;03-06-2020 23:59:59;10;true
; EM192623-1 ;03-06-2020 23:59:59;10;true
; EM192623-2 ;03-06-2020 23:59:59;10;true
; EM192623-3 ;03-06-2020 23:59:59;10;true
; EM192623-4 ;03-06-2020 23:59:59;10;true
; EM192623-5 ;03-06-2020 23:59:59;10;true
; EM19274-1 ;03-06-2020 23:59:59;10;true
; EM19274-2 ;03-06-2020 23:59:59;10;true
; EM19274-3 ;03-06-2020 23:59:59;10;true
; EM19274-4 ;03-06-2020 23:59:59;10;true
; EM19274-5 ;03-06-2020 23:59:59;10;true
; EM192904-1 ;03-06-2020 23:59:59;10;true
; EM192904-2 ;03-06-2020 23:59:59;10;true
; EM192904-3 ;03-06-2020 23:59:59;10;true
; EM192904-4 ;03-06-2020 23:59:59;10;true
; EM192904-5 ;03-06-2020 23:59:59;10;true
; EM19292-1 ;03-06-2020 23:59:59;10;true
; EM19292-2 ;03-06-2020 23:59:59;10;true
; EM19292-3 ;03-06-2020 23:59:59;10;true
; EM19292-4 ;03-06-2020 23:59:59;10;true
; EM19292-5 ;03-06-2020 23:59:59;10;true
; EM193183-1 ;03-06-2020 23:59:59;10;true
; EM193183-2 ;03-06-2020 23:59:59;10;true
; EM193183-3 ;03-06-2020 23:59:59;10;true
; EM193183-4 ;03-06-2020 23:59:59;10;true
; EM193183-5 ;03-06-2020 23:59:59;10;true
; EM19320-1 ;03-06-2020 23:59:59;10;true
; EM19320-2 ;03-06-2020 23:59:59;10;true
; EM19320-3 ;03-06-2020 23:59:59;10;true
; EM19320-4 ;03-06-2020 23:59:59;10;true
; EM19320-5 ;03-06-2020 23:59:59;10;true
; EM193283-1 ;03-06-2020 23:59:59;10;true
; EM193283-2 ;03-06-2020 23:59:59;10;true
; EM193283-3 ;03-06-2020 23:59:59;10;true
; EM193283-4 ;03-06-2020 23:59:59;10;true
; EM193283-5 ;03-06-2020 23:59:59;10;true
; EM193523-1 ;03-06-2020 23:59:59;10;true
; EM193523-2 ;03-06-2020 23:59:59;10;true
; EM193523-3 ;03-06-2020 23:59:59;10;true
; EM193523-4 ;03-06-2020 23:59:59;10;true
; EM193523-5 ;03-06-2020 23:59:59;10;true
; EM193604-1 ;03-06-2020 23:59:59;10;true
; EM193604-2 ;03-06-2020 23:59:59;10;true
; EM193604-3 ;03-06-2020 23:59:59;10;true
; EM193604-4 ;03-06-2020 23:59:59;10;true
; EM193604-5 ;03-06-2020 23:59:59;10;true
; EM19366-1 ;03-06-2020 23:59:59;10;true
; EM19366-2 ;03-06-2020 23:59:59;10;true
; EM19366-3 ;03-06-2020 23:59:59;10;true
; EM19366-4 ;03-06-2020 23:59:59;10;true
; EM19366-5 ;03-06-2020 23:59:59;10;true
; EM193744-1 ;03-06-2020 23:59:59;10;true
; EM193744-2 ;03-06-2020 23:59:59;10;true
; EM193744-3 ;03-06-2020 23:59:59;10;true
; EM193744-4 ;03-06-2020 23:59:59;10;true
; EM193744-5 ;03-06-2020 23:59:59;10;true
; EM193883-1 ;03-06-2020 23:59:59;10;true
; EM193883-2 ;03-06-2020 23:59:59;10;true
; EM193883-3 ;03-06-2020 23:59:59;10;true
; EM193883-4 ;03-06-2020 23:59:59;10;true
; EM193883-5 ;03-06-2020 23:59:59;10;true
; EM19405-1 ;03-06-2020 23:59:59;10;true
; EM19405-2 ;03-06-2020 23:59:59;10;true
; EM19405-3 ;03-06-2020 23:59:59;10;true
; EM19405-4 ;03-06-2020 23:59:59;10;true
; EM19405-5 ;03-06-2020 23:59:59;10;true
; EM194224-1 ;03-06-2020 23:59:59;10;true
; EM194224-2 ;03-06-2020 23:59:59;10;true
; EM194224-3 ;03-06-2020 23:59:59;10;true
; EM194224-4 ;03-06-2020 23:59:59;10;true
; EM194224-5 ;03-06-2020 23:59:59;10;true
; EM19450-1 ;03-06-2020 23:59:59;10;true
; EM19450-2 ;03-06-2020 23:59:59;10;true
; EM19450-3 ;03-06-2020 23:59:59;10;true
; EM19450-4 ;03-06-2020 23:59:59;10;true
; EM19450-5 ;03-06-2020 23:59:59;10;true
; EM194523-1 ;03-06-2020 23:59:59;10;true
; EM194523-2 ;03-06-2020 23:59:59;10;true
; EM194523-3 ;03-06-2020 23:59:59;10;true
; EM194523-4 ;03-06-2020 23:59:59;10;true
; EM194523-5 ;03-06-2020 23:59:59;10;true
; EM194545-1 ;03-06-2020 23:59:59;10;true
; EM194545-2 ;03-06-2020 23:59:59;10;true
; EM194545-3 ;03-06-2020 23:59:59;10;true
; EM194545-4 ;03-06-2020 23:59:59;10;true
; EM194545-5 ;03-06-2020 23:59:59;10;true
; EM195065-1 ;03-06-2020 23:59:59;10;true
; EM195065-2 ;03-06-2020 23:59:59;10;true
; EM195065-3 ;03-06-2020 23:59:59;10;true
; EM195065-4 ;03-06-2020 23:59:59;10;true
; EM195065-5 ;03-06-2020 23:59:59;10;true
; EM195343-1 ;03-06-2020 23:59:59;10;true
; EM195343-2 ;03-06-2020 23:59:59;10;true
; EM195343-3 ;03-06-2020 23:59:59;10;true
; EM195343-4 ;03-06-2020 23:59:59;10;true
; EM195343-5 ;03-06-2020 23:59:59;10;true
; EM195523-1 ;03-06-2020 23:59:59;10;true
; EM195523-2 ;03-06-2020 23:59:59;10;true
; EM195523-3 ;03-06-2020 23:59:59;10;true
; EM195523-4 ;03-06-2020 23:59:59;10;true
; EM195523-5 ;03-06-2020 23:59:59;10;true
; EM195663-1 ;03-06-2020 23:59:59;10;true
; EM195663-2 ;03-06-2020 23:59:59;10;true
; EM195663-3 ;03-06-2020 23:59:59;10;true
; EM195663-4 ;03-06-2020 23:59:59;10;true
; EM195663-5 ;03-06-2020 23:59:59;10;true
; EM196363-1 ;03-06-2020 23:59:59;10;true
; EM196363-2 ;03-06-2020 23:59:59;10;true
; EM196363-3 ;03-06-2020 23:59:59;10;true
; EM196363-4 ;03-06-2020 23:59:59;10;true
; EM196363-5 ;03-06-2020 23:59:59;10;true
; EM196603-1 ;03-06-2020 23:59:59;10;true
; EM196603-2 ;03-06-2020 23:59:59;10;true
; EM196603-3 ;03-06-2020 23:59:59;10;true
; EM196603-4 ;03-06-2020 23:59:59;10;true
; EM196603-5 ;03-06-2020 23:59:59;10;true
; EM196624-1 ;03-06-2020 23:59:59;10;true
; EM196624-2 ;03-06-2020 23:59:59;10;true
; EM196624-3 ;03-06-2020 23:59:59;10;true
; EM196624-4 ;03-06-2020 23:59:59;10;true
; EM196624-5 ;03-06-2020 23:59:59;10;true
; EM196763-1 ;03-06-2020 23:59:59;10;true
; EM196763-2 ;03-06-2020 23:59:59;10;true
; EM196763-3 ;03-06-2020 23:59:59;10;true
; EM196763-4 ;03-06-2020 23:59:59;10;true
; EM196763-5 ;03-06-2020 23:59:59;10;true
; EM196803-1 ;03-06-2020 23:59:59;10;true
; EM196803-2 ;03-06-2020 23:59:59;10;true
; EM196803-3 ;03-06-2020 23:59:59;10;true
; EM196803-4 ;03-06-2020 23:59:59;10;true
; EM196803-5 ;03-06-2020 23:59:59;10;true
; EM196983-1 ;03-06-2020 23:59:59;10;true
; EM196983-2 ;03-06-2020 23:59:59;10;true
; EM196983-3 ;03-06-2020 23:59:59;10;true
; EM196983-4 ;03-06-2020 23:59:59;10;true
; EM196983-5 ;03-06-2020 23:59:59;10;true
; EM197163-1 ;03-06-2020 23:59:59;10;true
; EM197163-2 ;03-06-2020 23:59:59;10;true
; EM197163-3 ;03-06-2020 23:59:59;10;true
; EM197163-4 ;03-06-2020 23:59:59;10;true
; EM197163-5 ;03-06-2020 23:59:59;10;true
; EM197184-1 ;03-06-2020 23:59:59;10;true
; EM197184-2 ;03-06-2020 23:59:59;10;true
; EM197184-3 ;03-06-2020 23:59:59;10;true
; EM197184-4 ;03-06-2020 23:59:59;10;true
; EM197184-5 ;03-06-2020 23:59:59;10;true
; EM197603-1 ;03-06-2020 23:59:59;10;true
; EM197603-2 ;03-06-2020 23:59:59;10;true
; EM197603-3 ;03-06-2020 23:59:59;10;true
; EM197603-4 ;03-06-2020 23:59:59;10;true
; EM197603-5 ;03-06-2020 23:59:59;10;true
; EM198063-1 ;03-06-2020 23:59:59;10;true
; EM198063-2 ;03-06-2020 23:59:59;10;true
; EM198063-3 ;03-06-2020 23:59:59;10;true
; EM198063-4 ;03-06-2020 23:59:59;10;true
; EM198063-5 ;03-06-2020 23:59:59;10;true
; EM199046-1 ;03-06-2020 23:59:59;10;true
; EM199046-2 ;03-06-2020 23:59:59;10;true
; EM199046-3 ;03-06-2020 23:59:59;10;true
; EM199046-4 ;03-06-2020 23:59:59;10;true
; EM199046-5 ;03-06-2020 23:59:59;10;true
; EM199224-1 ;03-06-2020 23:59:59;10;true
; EM199224-2 ;03-06-2020 23:59:59;10;true
; EM199224-3 ;03-06-2020 23:59:59;10;true
; EM199224-4 ;03-06-2020 23:59:59;10;true
; EM199224-5 ;03-06-2020 23:59:59;10;true
; EM199545-1 ;03-06-2020 23:59:59;10;true
; EM199545-2 ;03-06-2020 23:59:59;10;true
; EM199545-3 ;03-06-2020 23:59:59;10;true
; EM199545-4 ;03-06-2020 23:59:59;10;true
; EM199545-5 ;03-06-2020 23:59:59;10;true
; EM199723-1 ;03-06-2020 23:59:59;10;true
; EM199723-2 ;03-06-2020 23:59:59;10;true
; EM199723-3 ;03-06-2020 23:59:59;10;true
; EM199723-4 ;03-06-2020 23:59:59;10;true
; EM199723-5 ;03-06-2020 23:59:59;10;true
; EM199903-1 ;03-06-2020 23:59:59;10;true
; EM199903-2 ;03-06-2020 23:59:59;10;true
; EM199903-3 ;03-06-2020 23:59:59;10;true
; EM199903-4 ;03-06-2020 23:59:59;10;true
; EM199903-5 ;03-06-2020 23:59:59;10;true
; EM200164-1 ;03-06-2020 23:59:59;10;true
; EM200164-2 ;03-06-2020 23:59:59;10;true
; EM200164-3 ;03-06-2020 23:59:59;10;true
; EM200164-4 ;03-06-2020 23:59:59;10;true
; EM200164-5 ;03-06-2020 23:59:59;10;true
; EM200183-1 ;03-06-2020 23:59:59;10;true
; EM200183-2 ;03-06-2020 23:59:59;10;true
; EM200183-3 ;03-06-2020 23:59:59;10;true
; EM200183-4 ;03-06-2020 23:59:59;10;true
; EM200183-5 ;03-06-2020 23:59:59;10;true
; EM200423-1 ;03-06-2020 23:59:59;10;true
; EM200423-2 ;03-06-2020 23:59:59;10;true
; EM200423-3 ;03-06-2020 23:59:59;10;true
; EM200423-4 ;03-06-2020 23:59:59;10;true
; EM200423-5 ;03-06-2020 23:59:59;10;true
; EM200483-1 ;03-06-2020 23:59:59;10;true
; EM200483-2 ;03-06-2020 23:59:59;10;true
; EM200483-3 ;03-06-2020 23:59:59;10;true
; EM200483-4 ;03-06-2020 23:59:59;10;true
; EM200483-5 ;03-06-2020 23:59:59;10;true
; EM200723-1 ;03-06-2020 23:59:59;10;true
; EM200723-2 ;03-06-2020 23:59:59;10;true
; EM200723-3 ;03-06-2020 23:59:59;10;true
; EM200723-4 ;03-06-2020 23:59:59;10;true
; EM200723-5 ;03-06-2020 23:59:59;10;true
; EM201083-1 ;03-06-2020 23:59:59;10;true
; EM201083-2 ;03-06-2020 23:59:59;10;true
; EM201083-3 ;03-06-2020 23:59:59;10;true
; EM201083-4 ;03-06-2020 23:59:59;10;true
; EM201083-5 ;03-06-2020 23:59:59;10;true
; EM201464-1 ;03-06-2020 23:59:59;10;true
; EM201464-2 ;03-06-2020 23:59:59;10;true
; EM201464-3 ;03-06-2020 23:59:59;10;true
; EM201464-4 ;03-06-2020 23:59:59;10;true
; EM201464-5 ;03-06-2020 23:59:59;10;true
; EM201563-1 ;03-06-2020 23:59:59;10;true
; EM201563-2 ;03-06-2020 23:59:59;10;true
; EM201563-3 ;03-06-2020 23:59:59;10;true
; EM201563-4 ;03-06-2020 23:59:59;10;true
; EM201563-5 ;03-06-2020 23:59:59;10;true
; EM201583-1 ;03-06-2020 23:59:59;10;true
; EM201583-2 ;03-06-2020 23:59:59;10;true
; EM201583-3 ;03-06-2020 23:59:59;10;true
; EM201583-4 ;03-06-2020 23:59:59;10;true
; EM201583-5 ;03-06-2020 23:59:59;10;true
; EM20181-1 ;03-06-2020 23:59:59;10;true
; EM20181-2 ;03-06-2020 23:59:59;10;true
; EM20181-3 ;03-06-2020 23:59:59;10;true
; EM20181-4 ;03-06-2020 23:59:59;10;true
; EM20181-5 ;03-06-2020 23:59:59;10;true
; EM202063-1 ;03-06-2020 23:59:59;10;true
; EM202063-2 ;03-06-2020 23:59:59;10;true
; EM202063-3 ;03-06-2020 23:59:59;10;true
; EM202063-4 ;03-06-2020 23:59:59;10;true
; EM202063-5 ;03-06-2020 23:59:59;10;true
; EM20837-1 ;03-06-2020 23:59:59;10;true
; EM20837-2 ;03-06-2020 23:59:59;10;true
; EM20837-3 ;03-06-2020 23:59:59;10;true
; EM20837-4 ;03-06-2020 23:59:59;10;true
; EM20837-5 ;03-06-2020 23:59:59;10;true
; EM20977-1 ;03-06-2020 23:59:59;10;true
; EM20977-2 ;03-06-2020 23:59:59;10;true
; EM20977-3 ;03-06-2020 23:59:59;10;true
; EM20977-4 ;03-06-2020 23:59:59;10;true
; EM20977-5 ;03-06-2020 23:59:59;10;true
; EM21037-1 ;03-06-2020 23:59:59;10;true
; EM21037-2 ;03-06-2020 23:59:59;10;true
; EM21037-3 ;03-06-2020 23:59:59;10;true
; EM21037-4 ;03-06-2020 23:59:59;10;true
; EM21037-5 ;03-06-2020 23:59:59;10;true
; EM21199-1 ;03-06-2020 23:59:59;10;true
; EM21199-2 ;03-06-2020 23:59:59;10;true
; EM21199-3 ;03-06-2020 23:59:59;10;true
; EM21199-4 ;03-06-2020 23:59:59;10;true
; EM21199-5 ;03-06-2020 23:59:59;10;true
; EM22117-1 ;03-06-2020 23:59:59;10;true
; EM22117-2 ;03-06-2020 23:59:59;10;true
; EM22117-3 ;03-06-2020 23:59:59;10;true
; EM22117-4 ;03-06-2020 23:59:59;10;true
; EM22117-5 ;03-06-2020 23:59:59;10;true
; EM23358-1 ;03-06-2020 23:59:59;10;true
; EM23358-2 ;03-06-2020 23:59:59;10;true
; EM23358-3 ;03-06-2020 23:59:59;10;true
; EM23358-4 ;03-06-2020 23:59:59;10;true
; EM23358-5 ;03-06-2020 23:59:59;10;true
; EM23957-1 ;03-06-2020 23:59:59;10;true
; EM23957-2 ;03-06-2020 23:59:59;10;true
; EM23957-3 ;03-06-2020 23:59:59;10;true
; EM23957-4 ;03-06-2020 23:59:59;10;true
; EM23957-5 ;03-06-2020 23:59:59;10;true
; EM23997-1 ;03-06-2020 23:59:59;10;true
; EM23997-2 ;03-06-2020 23:59:59;10;true
; EM23997-3 ;03-06-2020 23:59:59;10;true
; EM23997-4 ;03-06-2020 23:59:59;10;true
; EM23997-5 ;03-06-2020 23:59:59;10;true
; EM24079-1 ;03-06-2020 23:59:59;10;true
; EM24079-2 ;03-06-2020 23:59:59;10;true
; EM24079-3 ;03-06-2020 23:59:59;10;true
; EM24079-4 ;03-06-2020 23:59:59;10;true
; EM24079-5 ;03-06-2020 23:59:59;10;true
; EM24157-1 ;03-06-2020 23:59:59;10;true
; EM24157-2 ;03-06-2020 23:59:59;10;true
; EM24157-3 ;03-06-2020 23:59:59;10;true
; EM24157-4 ;03-06-2020 23:59:59;10;true
; EM24157-5 ;03-06-2020 23:59:59;10;true
; EM24177-1 ;03-06-2020 23:59:59;10;true
; EM24177-2 ;03-06-2020 23:59:59;10;true
; EM24177-3 ;03-06-2020 23:59:59;10;true
; EM24177-4 ;03-06-2020 23:59:59;10;true
; EM24177-5 ;03-06-2020 23:59:59;10;true
; EM24638-1 ;03-06-2020 23:59:59;10;true
; EM24638-2 ;03-06-2020 23:59:59;10;true
; EM24638-3 ;03-06-2020 23:59:59;10;true
; EM24638-4 ;03-06-2020 23:59:59;10;true
; EM24638-5 ;03-06-2020 23:59:59;10;true
; EM24659-1 ;03-06-2020 23:59:59;10;true
; EM24659-2 ;03-06-2020 23:59:59;10;true
; EM24659-3 ;03-06-2020 23:59:59;10;true
; EM24659-4 ;03-06-2020 23:59:59;10;true
; EM24659-5 ;03-06-2020 23:59:59;10;true
; EM24857-1 ;03-06-2020 23:59:59;10;true
; EM24857-2 ;03-06-2020 23:59:59;10;true
; EM24857-3 ;03-06-2020 23:59:59;10;true
